Ranks
882
285
2751
4580
2189
3805
2848
1227
3995
3578
1898
1285
4131
3114
2578
2237
3220
675
4036
824
3112
4561
3265
1906
4907
4401
144
266
1800
671
3864
409
4525
4772
4959
1914
1303
4716
3266
963
4537
151
3951
2745
3411
3316
2242
4146
4322
127
4251
71
2049
4329
2703
3928
1552
534
3398
1352
3865
1005
2463
3825
1545
3827
1549
2215
3193
1587
4938
374
2755
4802
2453
727
2603
880
4863
3994
3948
2865
2492
60
3554
3060
3153
2743
1284
3230
3656
916
569
1767
371
1724
70
1841
1840
1855
4873
2346
4668
979
3331
3496
4571
3794
1745
214
2251
952
4305
1436
2805
3118
1744
955
4143
4749
1888
3629
1425
4262
527
1115
1239
434
170
175
3900
2731
3655
517
1159
4497
1364
1444
3505
3541
4032
1049
1032
1935
3047
4091
1939
605
697
1161
1295
3291
2863
1019
1769
2185
4336
2843
3217
163
4843
3957
1413
4002
818
2924
2501
1431
4709
813
3295
2894
1092
633
3807
3319
4831
2182
181
4439
3221
2896
3211
4886
4664
3304
4616
1665
2379
3495
4630
757
3911
279
2435
425
456
1533
3533
889
1082
1462
573
2810
8
3661
1892
4288
74
342
2580
1623
3748
4924
1453
4526
1639
2997
768
3745
4827
1491
3594
3488
3628
533
3376
853
4737
3226
2907
4320
1733
261
807
1937
2629
3813
4235
1251
2759
4567
4273
4673
4815
4533
2491
544
4635
866
3867
178
1283
2735
3806
1827
783
4854
2999
1515
3131
2310
334
39
2027
4538
1354
688
3432
3064
4414
1869
2254
4947
3371
23
3701
1022
1865
3649
4783
2682
2259
1051
2634
3046
318
4640
2662
2065
4812
626
2179
1574
1088
726
4236
3504
1094
631
4454
3647
1943
1790
1878
436
1233
897
2470
4012
4790
4123
1786
2278
232
1204
1383
1996
3200
540
2400
2078
1960
1262
1210
4636
865
1949
1357
954
2672
1118
1890
4202
1446
3909
2790
984
2992
3144
4556
2831
2637
3604
1287
4137
3560
3811
3859
1753
1339
844
1008
183
2913
3357
2291
3011
352
937
2314
3918
4452
3587
1310
1664
1151
3347
4678
3696
4385
681
1029
346
2972
900
3255
4266
4068
661
3740
2840
4147
4914
4455
4194
1780
2158
1004
1736
3643
3233
4731
3374
3478
358
3394
956
4430
849
4706
4436
1168
1925
2568
406
3205
4966
4170
3061
117
3120
2588
1198
1628
4549
2427
3006
1122
3969
610
810
2594
1572
3520
1331
1052
806
4325
2627
4917
4067
490
2175
2830
3868
2354
2285
2023
2137
1918
216
2919
1181
782
3699
1682
1060
2180
3194
3268
2207
4563
4115
1061
377
3738
3282
3566
1851
4294
571
4223
2130
1017
3290
2946
4433
622
440
3954
2459
489
4793
4352
4649
4993
3814
35
528
1362
3511
1880
1467
1765
2029
2597
4139
3634
3642
1805
3106
4514
2258
3154
1409
713
3936
2118
4324
