Ranks
1609
44
3537
1089
2320
956
281
3841
1925
2859
1803
512
2527
4605
1250
3152
2085
1453
2550
3112
3174
268
632
4430
4760
3361
60
3181
3948
4240
4426
533
861
3803
685
2199
2535
4388
41
624
438
668
3365
1808
2383
1626
1015
678
3778
1610
3097
1474
1241
1556
752
387
781
3069
4730
36
3220
4103
820
2919
456
835
2966
83
4295
3395
2215
939
3966
284
576
4935
57
2264
4696
3266
3480
4542
3783
3249
4327
4759
2608
1326
1756
2187
914
2952
1391
989
4900
3669
589
697
267
606
2633
3107
1067
4408
3169
2722
4529
1637
1847
2796
3837
251
1072
2926
2146
2000
2471
1863
3074
1207
2697
665
2322
142
4168
3986
1742
4677
4558
1504
4831
220
4670
4009
2102
590
3430
2994
4197
3257
814
3401
2532
4361
2348
987
721
4343
2180
4886
4322
4724
1070
140
526
3435
3757
113
2593
1661
130
4803
4626
4872
4541
1028
666
4901
1826
1899
2970
2149
1395
4336
779
4498
4365
1172
4235
4311
732
3453
830
1393
2424
1358
1996
1766
1225
1322
2189
165
3017
1666
870
1179
27
4207
1252
19
2668
2092
3671
3370
3089
653
4152
3772
709
2999
2637
2947
3776
176
1462
1408
2761
2776
2436
2936
3962
2139
236
1307
4089
2220
215
566
3471
636
2191
2635
1220
2228
2757
1884
1636
1682
1228
605
1763
214
897
2564
2056
2242
2513
938
1083
3592
1771
1416
2965
3049
1132
3515
1508
33
466
1388
1812
2765
3437
4469
789
4332
3629
247
3393
3584
1037
688
310
3016
412
2461
3156
106
3418
4040
3731
3885
6
878
3081
465
4238
4441
4945
2906
2495
766
845
2910
1904
171
2127
3615
1867
4109
2912
4419
81
277
4878
4415
2042
2323
4154
4940
4486
4663
2378
368
4078
349
1019
4519
1301
4000
346
1101
2382
3159
3996
2462
3892
3123
4117
4740
2539
1885
1142
3735
4963
3302
993
3651
3848
1003
2023
1714
984
4118
324
545
2089
4449
3104
1776
4501
3502
2095
3533
1960
760
3654
4720
492
1320
1814
1355
2703
125
1619
4330
1212
307
1895
3908
1873
458
775
2249
52
4699
1939
47
1897
2286
2090
3794
2401
1389
405
3027
1575
2530
1392
1428
2628
4390
199
1327
4464
401
546
2943
4052
287
2034
816
1773
2833
654
3729
1933
3247
1334
2074
2751
3527
2874
1470
1512
704
862
3071
2754
2425
884
3834
1226
827
2430
4253
4348
1161
4268
2316
4734
2050
4799
4314
4822
4956
344
4228
3997
4474
2063
223
3934
1604
2081
851
1260
4717
962
185
1578
4428
4694
981
2672
3943
3512
2814
695
4524
4990
812
4466
3180
164
1935
150
776
0
3785
4711
1999
2613
2190
1269
1908
1759
1117
3466
2157
2442
1317
1874
3789
2808
2449
4163
2804
1651
1304
793
1615
503
1363
1364
3765
67
2769
