Ranks
474
4367
4218
1084
1213
4710
2563
1897
4824
359
990
3746
1961
2693
4528
2775
414
4290
631
2026
3104
2069
2399
1959
3967
1823
1888
3765
2209
2973
4150
394
791
3693
2472
495
4626
3024
2530
3575
67
3319
1237
4759
2596
3327
4080
342
516
3407
930
693
4408
2543
1647
3326
333
829
4113
2414
589
3807
4999
4948
2777
3717
2539
1691
4742
1373
1680
2651
2126
1138
4288
4395
2241
2468
1001
185
1660
3457
776
2090
4916
71
2019
4558
142
1342
4622
2483
3000
3730
1559
3021
4244
978
2690
2102
4063
74
1105
4267
1750
867
4577
1016
1754
3032
2397
2939
4101
1969
676
3959
3014
906
2785
4321
1920
1719
4672
758
3250
4338
485
389
4428
549
2345
4181
2382
2699
3943
669
524
1032
3596
2502
3195
4171
2461
1596
4308
179
2486
4653
4460
86
2617
1597
537
4327
1327
423
4085
3574
3464
2460
4159
1037
839
4504
1107
627
3841
2409
1094
4137
287
3183
3588
1131
2141
492
4125
517
1334
4994
53
2970
4787
831
2709
4393
1847
2822
4642
63
2029
3849
4053
2742
3680
4847
373
3155
3426
200
889
3478
2353
1477
4456
1317
3088
4661
934
1490
4644
355
1753
1179
935
558
526
4407
535
3224
4324
1665
3362
4594
2595
450
4158
3659
1868
4163
2057
3465
2222
4199
1385
3553
4149
2493
1838
4930
27
1757
4142
3772
339
4401
999
3330
4882
3036
2780
2327
4406
2343
3070
3985
536
1471
4883
2666
2506
3130
1336
695
4037
2616
2312
3543
203
1288
4195
4478
751
2463
4863
3242
2439
4445
2957
2020
4727
2017
2786
4210
1564
1369
3907
830
744
2782
3577
3188
269
4869
1942
1140
4354
612
2217
3502
2438
1304
4081
971
2146
4252
3169
2735
932
3445
1491
2365
2867
1233
4263
3243
2513
457
3432
3603
826
4848
2108
2947
3981
691
1689
432
3824
1326
3475
4055
2946
2942
4473
2591
2233
2891
2191
811
4232
957
1036
3474
939
2577
2249
3041
3293
2794
3845
2195
875
4211
1261
1479
4235
1134
300
4353
962
3411
3897
1902
1524
1194
4323
66
2172
4970
145
150
4241
2347
587
3905
1590
4489
3257
2369
1008
1529
1090
1638
2825
4578
134
1874
4599
956
2170
4780
181
3118
3637
961
2976
4730
293
3732
4919
3819
2787
3256
4783
2525
600
4878
128
3126
3253
1537
1572
4284
421
2665
4378
4593
1088
4447
1708
291
3950
4942
3791
1503
3752
459
3568
3616
1340
3123
4879
3310
2306
4082
413
3057
4075
1165
2213
794
4341
588
240
3643
1071
1375
4652
383
2736
3921
1017
2363
4492
2309
2404
3436
1565
1504
1022
4740
3879
2708
4764
1976
478
4105
362
513
2325
1092
2928
3458
989
1592
3519
848
783
724
4099
2272
193
3501
417
488
4638
65
2960
3417
1314
1484
4287
2138
3669
3199
2310
1043
1609
3078
