Ranks
2116
4523
4870
1714
3504
289
2056
1187
1374
4438
1670
4871
1274
1455
2313
4288
89
433
4350
1965
3153
1720
3375
1398
4979
212
4094
977
2013
4977
592
1963
3903
1007
4995
93
1865
4349
4287
3039
2700
4425
2434
782
2027
2884
806
1755
3082
2614
1232
4076
787
1171
4421
4558
4305
3720
288
2748
2304
3694
4692
974
727
3614
4665
3849
1614
1153
337
2992
3349
3936
1608
4613
3798
4435
4296
2769
264
2289
3299
2819
351
3971
3411
1612
603
1841
4531
2502
1977
4859
2427
4973
3501
4893
427
1669
2408
1594
1796
1028
4032
795
359
3524
2291
2454
416
1242
2902
4619
1397
2161
2534
3635
605
2990
4326
1964
3700
185
2498
435
1558
4543
1126
689
2067
3909
614
4396
3326
277
3088
1611
1303
1917
829
4602
2
2469
1438
1912
528
1408
3382
781
3113
345
3893
3355
1169
2474
4443
904
4913
47
2260
2526
3058
2263
967
3994
661
3061
3780
3265
3989
705
3910
4116
391
4170
4166
54
4420
1068
4068
1221
1906
2094
3758
3829
2221
3757
1969
2267
2548
3170
899
3853
2449
276
1829
1447
3684
4008
4261
4219
3338
1896
2225
4441
4787
1087
4136
2329
2707
3915
2821
1955
3687
1475
4492
1623
3813
4092
2099
4644
562
4683
1409
1206
3950
2760
2436
430
3128
4916
388
1698
737
2445
4511
2681
1277
1479
2618
2772
4254
2195
898
4172
3332
988
1883
4301
1870
3160
1184
2062
3606
1166
623
1580
4576
1695
226
469
1036
4382
2232
2656
4123
2711
348
960
3164
3603
709
1666
4155
2355
4227
2216
2541
4865
59
1939
342
4237
3401
2886
3358
1240
1418
4086
551
2185
2712
422
284
1280
2713
4354
880
3450
1757
789
2461
3547
2288
2378
1108
3901
1890
4738
3035
4070
3417
2683
3233
540
3892
4856
2076
4344
1460
516
3638
1142
2876
3768
1417
2985
2275
4627
2774
3627
4273
205
4490
1904
1930
4018
3522
4361
1180
4557
4149
2088
4754
1898
2691
3945
615
4773
1646
2639
1827
3737
2577
4210
116
4278
1235
4035
2405
4537
1040
569
556
3148
2070
1331
1951
4406
4715
346
4960
626
2363
4876
3144
799
547
2953
4827
1214
1766
1767
33
2606
2719
2649
2847
1824
0
872
2891
139
3873
3555
4799
4416
1631
1290
3767
3245
2345
3271
4230
3898
4363
2942
538
3448
4703
3046
2491
4904
76
1573
1248
2058
1546
2635
101
1853
4309
3508
4395
3807
3541
2881
2967
1682
3930
505
2325
4706
1327
2183
3259
1391
3321
2354
2815
4181
1102
3756
2359
2999
358
814
4244
1508
1910
397
3249
3255
4514
4861
639
147
826
445
2640
4389
2252
4693
17
1159
3847
3080
3267
4755
3241
4961
48
2326
2569
2826
2353
2599
2736
2391
731
3018
4938
4308
102
336
3785
1854
1751
1506
2092
3441
2849
3408
1807
3053
452
2479
4205
2785
