Time to sort list 5000 times
623502354
623539192
625731470
624493993
625873955
622231294
622514405
626139698
622335800
624523955
629061529
619548731
622639709
623727151
626073053
625853991
623740806
630187916
623636247
622033333
623353021
622239673
622117653
626636020
625455512
620593378
626324851
622475527
623249563
624113673
624091048
622797506
621310495
627183794
622781596
624570228
624400447
624834830
623720601
624382886
621051224
622741847
627601848
623638583
623386031
625072019
624112665
623535534
622188769
626007177
623093281
625061400
624787039
620802760
623071840
625180626
621823407
621982340
623017455
625378431
622376680
622476421
626307168
625037051
624271067
625703404
626281379
626040873
626716529
621684591
622464171
625051594
620647227
626248771
626182751
625437930
622700500
623564757
625323141
623248655
620058160
628201864
623142394
624070677
626517343
622659934
624580476
628318406
623449516
622520406
623060170
626937480
621532533
624543438
628214989
622119109
622606903
625556229
623502682
622512299
625216078
623810008
623159770
626502856
622434707
623951108
621599742
625139799
623032802
623047685
624848950
621873891
622551562
626908169
624577603
624284098
625213321
622349485
623116244
626936859
624418684
622304222
622653591
625834798
619228054
624032032
625959656
621218347
625638795
625261468
624665127
622560230
627325243
624402235
623008672
624065542
622594545
619283739
621943436
624919247
624702477
625797009
627550492
621577214
622812179
622713730
623357065
624305555
626629286
623686580
623133812
627352027
620664930
623562403
623033735
623552834
624190774
624342046
625512824
623429975
621221095
624987896
625186213
623135388
626351051
623391718
623115967
621755314
628316333
624260586
623954137
625002513
625867725
624409951
624790383
621809528
621016161
624937548
624444494
621704758
628149150
621369762
622549046
620786724
625760220
622700090
626416287
627246268
624409034
621668855
625602633
622679697
624191218
625413826
623741550
622151498
624284166
622439284
623311777
622873490
624415125
623052494
622449891
626890580
623642354
624030729
624626516
623470187
621874304
623565206
621804311
622897956
627183442
624388424
623381372
625056147
624726855
622403207
623269885
626183380
622127399
623347717
627400515
624414280
624004554
625181891
619609741
622669109
626287676
622939702
624439431
621605253
626434965
623633898
624367204
623879826
621571111
623066091
623914548
622614826
623101015
625457103
623817090
625141001
627747932
624896249
624576174
623340531
625314688
622179350
624347800
625032419
625702062
623747541
626396126
622964402
622895563
625401942
623098098
623661205
627182217
626081262
623321970
622259990
624577606
622093006
622886179
627190668
624848750
623535062
626848932
625045245
625959827
627398475
621918651
622378144
623517153
625421786
622012329
622960220
624466983
620648801
622299302
625127587
624063881
622022328
627432002
623189286
623447443
628505907
623366630
621907773
624063481
625879294
626127021
622861787
624516636
621539339
622917755
625835609
623667406
623725017
624757350
622503210
623995985
625323829
620253027
623801124
623735059
624720764
623603107
621950992
625004237
622666789
621503366
625608495
624062367
623601023
624471614
621280261
624144993
628783105
623386230
622670201
625211386
624802714
623657105
622093258
624059163
622110296
621743211
628239184
623663465
623159003
627323092
624719197
623536248
625402457
626415354
622864295
621323137
626664061
633252679
622539313
625227575
622395518
622844407
626953006
626023263
622474008
623026279
622818225
