Ranks
2804
4614
2061
4939
4300
3923
495
983
2719
3723
4910
4160
4362
4770
4814
2511
413
1908
4254
1203
4562
2806
4722
4085
2197
4521
4796
2709
1665
3116
4924
4578
3259
3996
4600
4672
85
4398
4051
1082
446
2203
2580
2661
1885
1287
2898
23
4781
4845
4349
2007
1602
3900
987
1347
2213
2562
699
2585
4098
4409
429
1646
1489
2092
2773
3090
2290
2235
3524
503
4173
4659
3994
714
4050
3355
1023
4224
4145
4096
2650
1660
58
1933
3894
4424
385
3695
4204
4965
4523
2771
506
1767
4715
790
4725
1371
4613
4492
1140
388
120
2590
1598
3157
1325
2712
4065
1841
4508
4258
3719
4329
3476
2725
1442
4322
3961
4767
4675
3772
1937
610
2506
1300
4108
1410
3535
2247
4515
4030
2625
3048
709
3715
2762
3821
637
1887
2888
2332
1963
3810
3728
2803
4313
3897
4889
247
2921
82
2238
2707
437
2861
2515
2642
3397
2034
3546
4447
3564
804
2776
2671
4227
1341
732
22
990
3569
4136
1258
439
3907
4690
4304
2577
1520
1085
3642
350
4035
1018
258
2777
1569
3354
4839
4952
4392
1245
4636
4146
1980
1227
707
1730
4964
4929
4769
4654
845
4954
2852
2765
4373
4955
3669
1913
1627
2706
597
4963
1012
4375
2474
508
3602
1425
4060
3891
3046
3
195
991
3784
3161
2988
1433
4103
287
2051
4451
1502
1579
2791
3044
3220
4374
2922
2227
1652
3013
3704
1171
4015
3945
2856
1328
3306
1102
2660
204
2937
2111
4170
4084
497
654
1283
2778
4109
4406
3706
134
840
232
742
2458
3190
4720
4072
149
1194
3069
4849
1899
710
354
308
4420
2251
3283
4319
371
4298
4510
4355
2080
4176
2327
4743
4061
2928
3171
4837
1616
4544
1406
4067
4353
4842
3761
599
445
397
2729
818
4755
4427
767
4357
2394
4787
1061
3005
124
110
4008
2319
1995
666
1479
993
1998
1069
1312
3130
2376
63
2143
2105
3416
1232
3902
2510
1603
3202
892
458
306
943
960
1975
2383
2189
929
1369
1999
1668
2631
3689
3185
1237
2859
479
2422
373
1035
1280
71
1605
541
2923
2281
1546
1792
3468
591
3188
3095
3133
3921
1697
4114
3436
3121
965
1385
4763
4337
4958
4188
4059
2179
4977
4916
2610
522
2733
4023
1263
4380
4460
4294
852
4632
4832
3208
1588
4768
4627
4661
4533
2720
2952
3346
3521
764
4957
4245
1873
3743
4473
875
3342
3925
2883
2193
3824
1669
3381
2452
1645
4305
1877
1722
2350
1861
2989
3085
4016
1618
3700
1904
2851
2897
2914
1474
4467
3826
4404
2868
3971
2596
4178
4133
2250
1916
1220
1912
2967
2398
2208
3343
3167
2646
335
3238
3386
3221
3753
3484
3115
3317
3411
3932
3603
3639
3640
3223
3205
1308
2257
1991
3969
2767
2108
3152
3590
1601
3908
1274
3146
2471
3117
3931
3780
2062
922
1095
1286
2122
1399
4099
2886
