Times
366555077
365772701
366545451
365725051
367078496
365812239
365721642
365915561
367190654
365812679
365978355
365793999
366453080
366333606
365795514
366204520
366655158
365813108
365731407
366213547
366566425
365866575
365833022
365935229
367022377
365739801
366451483
365848010
366267768
365934291
366251535
365915265
366407580
365773989
365722642
366222867
366390578
365790596
365916765
365945553
367190718
365859774
365780176
365727464
366635109
365777764
366181274
365757982
366727748
365929123
365736940
366232908
366818153
369188277
365902189
365771756
366518995
366178624
365861683
366307633
366658579
365639975
366035816
365744657
366373619
365961342
365720053
365762569
367111622
365695504
365722626
365769013
366267124
366038214
365611542
365653076
366467725
365689327
365751490
366182889
366512859
365799618
365959950
365807734
367101441
366164087
366135108
366338079
366881821
365706873
366235245
365746482
366741982
365740861
365917226
366321962
366510223
365734375
365805226
365707659
368507771
367634387
367650207
367383630
367988436
367787477
367485673
367466355
368194558
367293643
367598498
367489694
367983986
367373888
367481108
367356916
368641459
367292903
367350900
367358918
368223432
368718826
367385721
367345219
368220782
367372046
367396112
367938775
368142838
367627158
367351577
368790070
367959815
367426189
367720006
368154013
367723633
367516775
367936308
368237164
367503909
367498659
368019927
369318143
367504782
367477460
367484339
368748240
367701985
367594911
367492574
368328020
367343282
367337885
367719443
368136378
367471067
367455062
370735313
368617403
367354554
367485503
367346974
368017720
367350371
367597756
367325487
368282305
367357143
367457659
368532769
369873605
367308840
367356943
367452557
368241361
367645800
367413763
367395745
368191234
367312747
367687008
367309199
368094564
536373621
573357772
370167087
368161477
367554596
367372221
367411308
369453453
367397103
367484000
367537337
368246318
369583560
367574393
367721212
368193082
367608519
368960346
368457275
368886204
367783903
367698577
368240230
368600702
367620946
367781433
367678820
368522533
368198121
367695674
367827969
367998069
367584633
368061308
367842139
368764947
368097517
368072164
367761884
368709245
367823928
367727663
368008654
368390604
368171361
367618357
367823653
368372004
368125462
368628350
368218749
368295670
367779253
367645968
368417073
369094502
367903121
367811550
367715086
368262975
367614662
368271419
367689304
368723506
367660536
367686223
368164525
368433478
367542099
367729391
367572774
369859910
367727847
367554930
367580995
368255794
367551208
370130477
367617290
368348024
367576576
367658254
369177256
368700927
367597373
367683917
367595928
368318196
369248701
368301096
376124754
430500609
367569105
370226704
368528151
375077118
433820690
367914888
368326578
368655345
367693890
367650294
367788677
368661626
368081649
367677735
367798300
368509293
367667517
368086620
367613055
368396267
367686395
367615958
367656886
368899537
369372021
369523274
369943283
369834388
369401911
369535045
369952529
369430635
369814119
369424930
370076034
369402900
369306942
369260323
370694677
473442785
369393634
369447247
370142649
369683979
369492539
369443787
370129949
369359471
370018252
369400387
370250519
369320604
369318310
369401696
370461184
369296214
369466762
369372584
369928871
369693063
409664331
369541273
370110305
369359277
370790816
369432480
370247626
370587358
370222341
370377770
370638704
369467824
369330736
369375719
370134275
370046303
369299573
370137306
370739392
369364810
371586716
369635030
371019875
371885230
370071717
369969501
370655008
369328250
