Times
146986000
146434445
149459404
164743987
145164530
146933885
145345463
145103473
146556876
145129189
145457819
146079517
150367933
147957853
145581480
146901349
145265356
147134323
146629613
148993536
144027113
146352474
144880701
146701492
147668993
146861647
146506961
148832729
146636975
146851474
149837686
145373659
145435171
148281901
145496772
145039983
145095926
149774887
145047956
146506490
148206558
146689563
146739824
148184538
148927619
145541559
146906951
145924171
145317762
146921754
144883307
145231423
147785466
145364175
153507605
146418698
143978784
146118385
148641029
145369401
145131371
147014255
145340123
145322102
145446475
148149385
145555681
147313877
146256910
144010373
143861252
149729092
145298988
145242007
147325801
150575711
145102137
146689125
145038281
146069121
149278584
145459277
145452368
146939696
145452473
150483309
147996808
144929716
145219624
145573303
146302991
145511552
145143583
148218133
146825141
150275598
149032723
145258844
145665949
148313113
145680524
145561382
146991593
146807920
148136909
150451165
147306712
147400962
148802023
146994239
150606122
148890075
147865553
148156220
152140091
145569822
145446427
147283991
147858674
148077769
148177997
150160893
147025416
147126169
156056549
146836228
146670354
148116190
147034802
146804471
148180276
146911506
147682758
149690901
149338767
148021044
148546944
148290622
147719181
149380503
145788718
145782830
147127889
145705210
145691626
151694114
148832172
146420506
145575650
147163349
145521908
152017219
148710517
148546582
147849744
154840924
146908699
146683318
147844299
146154225
148161541
149789546
148496214
148246342
153644365
149051590
148451361
148287929
147036670
147201891
151360163
146956521
147533855
148550784
148602283
147337088
147958442
147150205
147549916
145921086
151831419
154310267
146930249
147541514
145783173
146584811
150591221
145596849
145892058
147087148
150612146
151668392
147520037
145940955
145526142
147268042
145857862
147383646
145700101
148798106
148460468
149459607
150507267
150300258
147588875
148384724
146705989
146521797
148117113
146554962
146911329
149936903
148467877
149579899
150559109
147611361
149622020
150040331
146480974
147121046
149473838
146423967
146471988
148503831
151764711
147719245
149311045
147831508
147633530
149775505
149299970
147676492
147717849
149359705
149279709
146906978
148176025
146855990
149146844
150329908
148129357
148076783
149761081
153273784
148315903
150155641
148733868
146565565
148076596
149246521
146880694
149572460
148087966
148085074
149681783
152033955
149761746
148360825
149277980
147602902
148142854
148328049
146585246
146515090
149832332
153287918
150842650
148912650
146539055
146514768
155727066
146481590
146497685
148188096
146578419
149118976
150801859
146408395
147614613
149375306
148677812
148205128
148042988
152567248
147777717
168940861
154902719
146654363
146552142
148864716
147742821
156516908
150849796
149145641
148744406
150935604
153713936
147700592
148738751
147366174
149476228
147328344
152061338
144429942
147901476
145700153
145329151
150972094
146143619
144475500
146535870
145932022
145553653
147027115
145897035
146084355
145896306
148802161
147242442
147424303
147592286
149411910
145278779
150730449
145418190
145304258
147859309
144366788
144233568
152442284
146093338
146274799
147632823
145937059
152223964
150545898
144549283
144435886
146143935
144727399
144476937
144285823
146951650
146373792
149607726
146623690
144485946
144565295
148455558
145976838
145074123
147821700
145547851
144489593
147706808
147215577
145521059
148147837
146011343
146551533
147312904
145790758
149167056
147919363
144520080
148510606
148196962
146597815
145239980
145512881
148202429
146768310
146845473
150054335
146233740
150297706
149852031
145179705
145364387
150482587
145256930
145119601
146912540
145857867
145620027
147229008
150713008
145294112
147028836
150544717
144564178
146819443
147745345
144652187
144345122
146796346
146291128
145594495
148039859
145924684
151765306
152182747
152513279
148497975
150864421
147013202
147381017
148483816
148301274
148435425
150398059
148503056
148681419
152947288
149802625
147755561
149111194
147694362
148389995
153369105
148050299
148546133
150014356
151537981
147954038
147735585
148825930
150766149
148450069
150018865
147453452
147182147
148634417
148530387
151548946
149589306
147792067
147959845
149341715
146830552
152219404
150619714
146899859
147040976
149899328
147087455
146703204
148407795
148298360
148356913
148866630
150181736
148410305
148528305
161805767
147054844
146776236
149434655
146901059
147020066
151639696
148805630
148347076
149879839
150132219
147287110
148403231
152028255
148531353
151255092
148127740
147969124
149359270
147983656
147917697
152420508
148545077
148808043
148612502
149902397
148549454
155139261
149694045
146749790
147351448
151662911
147884993
148090029
157714719
148539022
148448243
149961738
148410757
148356732
154085613
152737237
148900316
153232602
148070414
147960239
148440561
149790693
146638863
151571186
146815273
149473676
148970029
146832208
147020274
146616924
148961598
148461656
148336798
149069795
146831245
146894453
149041729
146737800
148778994
149234467
148914373
147223218
151648093
146392499
146675553
149338965
148021062
148273852
150880950
148484660
148048378
150002305
151243785
145514917
145801593
147118963
145832382
145714740
147103140
147911483
147084770
148429177
147495612
147380834
146813949
147579374
145938537
147611666
146806093
146541608
148400695
145895120
147132119
150521076
147523684
146005977
147079008
145703763
145748683
149036428
145507895
145769127
146643808
147584981
146697742
145660843
147879336
147657866
147402982
148695964
147417170
147203319
149490797
146905541
147258845
147286771
145740743
149173453
147441176
146387706
147590092
149895786
148429458
148142214
150049134
145975562
147641197
145934973
146967788
146032264
146227515
149922650
146604644
146861358
149636852
148399610
146198352
147296385
145222943
145650037
150847124
149667024
147586490
150762502
148229541
149458100
151597113
148542401
148184326
150740359
150076485
149180042
149053779
147087086
147012482
150819437
151212103
148785709
150205648
150943381
149992148
153906048
148228858
147016269
148983327
149393076
148092719
148525177
149797434
147938974
149071642
151001000
148631077
147049812
148274887
146995069
146711135
150069464
146794220
147198468
160312533
148388131
150059370
147200614
151597175
148678821
148347536
151602410
149796212
149647736
152495058
148670124
148367873
149071454
147115940
147261076
148852390
147752857
149250924
150186030
149273763
148857662
151528540
151839472
150572636
149517312
147801940
147923808
149233182
147992533
148895553
149803457
150655450
151503371
148298980
149344329
147981270
150051035
150209711
147934126
148019551
149858980
147066890
151726296
151076808
149247103
148862536
150735895
148858003
148694466
150209229
153750611
147865537
152329839
148089228
147253960
147019288
