Ranks
776
3012
1044
4158
2248
3633
318
1797
361
3323
4778
2353
4104
4784
783
1483
2588
2511
3854
334
4521
240
903
530
475
4951
1418
675
2714
1636
1153
1853
943
4829
728
2861
2535
3904
3781
1336
4781
854
139
913
842
1401
1752
2651
4858
2563
2328
3522
2707
289
1751
2816
4934
1081
3582
2391
3915
260
4624
4674
1170
94
1034
1220
2987
2144
4706
3869
1792
1113
4223
2893
4973
3991
802
734
264
404
508
231
1025
577
3760
3454
954
27
857
238
1371
4808
788
915
383
3700
176
3314
969
4017
1954
775
1946
159
2277
4004
2284
1929
2557
596
2311
4969
4999
1
1794
1490
3391
1372
4518
1953
148
3467
3881
4447
611
1075
1968
1374
822
4968
3075
665
3235
2617
3108
2450
4050
4303
2939
809
399
2075
1109
1360
3503
4218
1517
3093
984
4216
2459
3942
4659
582
3241
3282
1983
1411
1565
4527
2587
648
1053
2982
113
2967
4562
935
4714
2873
715
587
140
883
4317
929
2966
2281
3382
1248
3706
3172
3177
2060
671
1734
209
1317
1159
3326
668
3508
2418
2935
885
987
712
4261
3939
2508
1626
639
1290
2802
3998
12
2288
2732
2474
697
3933
4277
4767
1907
1655
597
4249
2916
2674
1692
3141
792
319
4762
1619
2956
2196
4353
3765
1788
912
693
1717
2920
3723
593
1289
1812
590
2799
1571
2306
3436
2185
2961
2117
1568
3880
2203
4585
4487
2061
2688
1315
1061
3677
1462
2746
413
4331
98
2452
4106
674
3703
1960
951
4555
1074
3246
3598
15
2611
647
864
1931
1908
572
71
3719
4368
3478
355
3466
1680
3539
3370
4679
4505
3570
3273
4578
2976
586
2748
2279
3969
3739
4003
3098
371
2316
4732
407
241
1930
23
2808
3733
2794
4272
3496
670
806
4180
4065
3342
4809
1229
1783
2836
3670
435
3355
3333
1154
607
460
1283
1849
3532
4476
3109
3411
1518
1810
4854
959
3736
2738
3759
832
2544
1482
1270
2218
88
4997
1118
4535
4271
3655
1890
850
4581
3725
2641
4632
3742
3527
4236
4912
3552
3669
1510
1454
1709
2182
1460
3556
4897
2549
103
4267
1433
1070
2985
4281
532
1306
188
1446
4580
126
1200
4515
163
3536
1660
541
1353
235
3212
1498
2983
1156
1461
1898
4144
4702
4413
3548
2682
2559
141
1063
2471
3224
4690
2584
1528
4761
3961
4052
2403
4795
1456
1963
610
473
782
2017
1145
1234
2892
1632
4477
4173
3896
2505
3645
4648
1452
2753
2765
317
304
184
3966
1266
3171
250
1161
551
2330
3031
517
972
2853
4703
1940
152
2272
1493
61
291
4035
3414
807
3001
4120
636
3051
2209
2035
1616
570
805
4711
4131
2027
4395
4807
2207
3655
3032
740
3341
950
3798
3711
3076
3749
3878
731
801
1000
1047
3
2867
2828
4591
4324
1550
1148
2423
974
398
