Ranks
1205
3262
3527
4441
2057
2101
3654
3867
3630
370
4601
4166
3392
3494
4351
3595
2018
1505
4578
4807
4535
3147
4185
4367
3433
2548
4734
4632
528
2848
4815
2696
4740
3863
4643
2922
4181
3283
3569
4228
4224
4581
2930
4541
4826
4685
4279
4733
2623
4429
4096
4225
4688
3973
304
4786
3275
4065
4697
3579
3104
4742
4332
3990
4002
4439
4242
4090
2980
3079
3738
3515
3649
1744
3386
2050
818
4446
4153
4386
4690
2555
2518
1763
3839
4482
4587
4721
3899
3487
2361
4832
4484
641
3520
4399
2306
4595
3189
3383
4372
2525
769
3906
3106
3950
2209
4828
2720
2447
2029
4347
2975
2965
3574
4070
3367
3881
4395
2617
2913
4029
2023
3150
3832
3849
4286
4614
1470
3188
3178
4534
4485
3909
4133
4557
3044
3802
2711
4776
4781
3844
4844
4833
2651
1198
4348
3180
2137
4682
2805
3196
3270
2897
3790
4843
4926
4996
4877
4868
4239
3000
4207
4565
3504
4515
2396
467
2046
4568
3586
3996
4668
4402
1908
4512
3835
2751
3098
4749
4426
3069
4805
3092
660
4020
2660
4681
750
2155
4650
4216
3675
1838
3913
3944
2249
357
3725
3036
3823
4470
4038
4159
4596
4720
4498
1673
3205
4025
2690
4258
4072
2822
4544
3475
3724
3776
4806
3714
226
3820
4550
4687
4240
2978
3472
3498
3747
4322
3998
4218
2982
1990
3051
4433
2059
2927
4430
4718
4597
4317
4259
4854
3082
1591
4893
4892
2260
2037
3263
4135
2570
1869
4527
4457
3118
4642
2593
3038
2861
4122
2449
4866
4738
1861
2575
2803
3629
3644
2963
4151
4371
3936
4896
3431
2734
2806
2180
2868
2943
2087
3709
3868
2288
2103
4646
3285
4491
3316
4659
4890
4999
4995
4998
4886
2852
4641
4931
1085
4357
3217
4658
3450
3902
4755
3531
4686
2468
1647
3753
3329
4693
4022
958
4713
296
1080
762
4574
3163
3945
1636
1098
4553
2195
4696
4374
4194
4431
4814
2253
4558
1934
4862
3239
611
4648
3212
4879
4993
4997
4987
715
4525
4199
4664
4391
2319
1721
4531
1320
3304
4450
4710
766
6
4771
4243
4665
2330
4355
3842
1366
454
4622
3740
3590
4016
3154
1352
380
4292
3847
3220
2657
3794
3075
2206
2541
499
1674
4834
2443
743
4190
4294
4766
4150
3258
3815
3293
4584
2416
4612
3995
3380
326
3761
1858
4030
2576
2644
2714
2474
3543
2399
1436
3908
4663
4361
1169
3306
2311
4469
3091
2614
2758
2928
4835
4653
3734
1872
3029
2910
1738
4012
1552
3613
4438
4314
83
1179
4222
1543
159
4496
2748
4083
1044
1701
3965
3192
4865
4454
3240
3464
3415
2618
2357
4633
1405
1504
764
4703
2799
789
2977
3793
1514
4422
1152
4376
1378
3097
3845
4333
4011
3191
4620
224
3314
996
2442
2600
1296
951
1751
817
3328
4617
2091
4093
4670
4593
438
4278
3215
3697
1967
4179
2133
4497
1002
4778
3977
3216
4107
4795
3831
