Ranks
4991
3686
3105
4870
2765
2852
604
2428
2878
1825
2593
3104
1269
1366
2131
2685
864
1801
2281
1506
3023
1726
1002
927
257
4004
2845
2422
1549
1556
613
2466
3178
2343
4310
2310
2643
396
1606
648
1728
3156
4177
4315
2795
2857
1968
3099
2294
3231
1308
1874
2322
2928
959
3771
1144
1787
1869
1727
1927
3435
2847
2063
3173
3856
3141
1513
3721
2591
954
1656
4250
1651
2219
1343
1228
4994
124
2169
1206
1356
2773
1631
580
3899
1960
155
258
913
614
261
4749
4540
1251
1191
4434
1496
1484
4713
496
569
1348
958
4469
718
4569
3888
787
4486
2723
4309
4570
650
4669
1342
1721
4632
4531
4200
3495
1619
4391
2429
3853
4622
2536
3051
4381
4013
3657
4385
4705
3080
1705
4754
1219
403
2121
3797
3319
2192
4861
1197
4982
4841
2988
197
705
4509
1967
4454
4741
4609
4061
2774
4376
4054
1920
4719
4625
3876
1962
2141
4452
3539
1657
4779
4790
4539
4633
4731
4564
4768
4783
2693
3916
4584
3751
4567
4974
4866
4649
4971
3389
4901
4549
4679
4887
4986
4757
4597
4613
4978
799
4565
4955
4593
4603
3828
2087
4671
3788
3594
848
1991
1085
1274
1774
2261
382
1317
415
1361
2972
394
256
1474
1177
986
422
3545
2854
673
255
206
738
996
2701
3160
1399
834
1514
3755
1310
3143
1242
2911
1159
4286
2275
3031
617
2055
2231
2947
1851
1931
2388
4488
4524
4651
4680
1929
2870
1641
4624
4501
4514
4694
1539
944
4080
1131
1642
4709
1616
4806
1245
2556
1725
4673
4688
4587
4879
4796
4375
3185
659
3415
4566
4559
1707
729
1977
1466
3895
2758
1019
2930
766
2225
1799
30
3256
275
2517
441
3342
1613
1357
1842
3743
492
270
634
1155
160
818
901
337
1690
3123
4429
4711
1402
282
2711
2327
4666
3005
3908
4723
2510
523
110
3595
2211
4125
3948
3444
4444
3734
3046
1204
4237
2850
2274
4442
3317
3761
136
2096
4069
2113
1139
1683
2754
2075
4415
1275
2975
671
3062
283
2118
1012
1698
862
1855
88
4001
330
4656
3652
1192
2179
159
1423
1944
549
686
3094
2232
1778
937
2512
58
3740
762
1000
1414
1129
1378
612
165
4022
3036
123
1281
871
3729
1543
1411
909
1464
3793
4793
2458
1844
4037
1082
1819
228
2448
641
2170
41
3263
981
728
4246
1478
577
1176
559
3014
313
2457
542
475
494
298
4589
1433
402
2836
22
3901
20
1398
2525
319
1044
4890
3503
3326
4882
4990
4282
4118
4148
4985
2493
4970
1860
2158
3738
4958
3900
3067
4447
2042
4395
4220
3638
4071
3616
4066
4111
4322
3649
3544
4267
3848
3605
3345
4439
3786
4107
3496
4440
4166
3732
3767
2143
3601
3564
4477
4186
1504
3995
2366
3764
1943
2259
4014
2453
4422
2996
3855
4588
2218
3794
3007
550
3695
1164
4159
4257
